incident_id,source_text_path,output_json_path,provider,model,extracted,extracted_at,valid,validation_errors,error,raw_response_path
gb_216_hess_corporation_17_feb_2016,data/raw/bsee/text/gb_216_hess_corporation_17_feb_2016.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gb_216_hess_corporation_17_feb_2016.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:19:03.961434+00:00,True,,,
gc-113-marubeni-oil-and-gas-02-jan-2014,data/raw/bsee/text/gc-113-marubeni-oil-and-gas-02-jan-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-113-marubeni-oil-and-gas-02-jan-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:19:31.375984+00:00,True,,,
gc-155-marubeni-oil-and-gas-24-sep-2014,data/raw/bsee/text/gc-155-marubeni-oil-and-gas-24-sep-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-155-marubeni-oil-and-gas-24-sep-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:19:47.772755+00:00,True,,,
gc-158-enven-energy-31-mar-19,data/raw/bsee/text/gc-158-enven-energy-31-mar-19.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-158-enven-energy-31-mar-19.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:20:05.727897+00:00,True,,,
gc-18-13aug20,data/raw/bsee/text/gc-18-13aug20.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-18-13aug20.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:20:36.504337+00:00,True,,,
gc-237-ert-16-oct-2014,data/raw/bsee/text/gc-237-ert-16-oct-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-237-ert-16-oct-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:20:56.285080+00:00,True,,,
gc-237-ert-18-jul-2014,data/raw/bsee/text/gc-237-ert-18-jul-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-237-ert-18-jul-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:21:11.556923+00:00,True,,,
gc-248-shell-09-jun-2014,data/raw/bsee/text/gc-248-shell-09-jun-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-248-shell-09-jun-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:21:41.160749+00:00,True,,,
gc-254-eni-us-operating-23-dec-18a,data/raw/bsee/text/gc-254-eni-us-operating-23-dec-18a.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-254-eni-us-operating-23-dec-18a.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:22:09.077088+00:00,True,,,
gc-281-talos-04-june-2021,data/raw/bsee/text/gc-281-talos-04-june-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-281-talos-04-june-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:22:34.247427+00:00,True,,,
gc-338-16sep19,data/raw/bsee/text/gc-338-16sep19.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-338-16sep19.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:22:53.259275+00:00,True,,,
gc-338a-murphy-exploration-and-production-16-oct-2015,data/raw/bsee/text/gc-338a-murphy-exploration-and-production-16-oct-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-338a-murphy-exploration-and-production-16-oct-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:23:18.709426+00:00,True,,,
gc-389-12jan22,data/raw/bsee/text/gc-389-12jan22.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-389-12jan22.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:23:46.774105+00:00,True,,,
gc-432-murphy-10-may-2018,data/raw/bsee/text/gc-432-murphy-10-may-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-432-murphy-10-may-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:24:18.465271+00:00,True,,,
gc-478-llog-07-apr-2017,data/raw/bsee/text/gc-478-llog-07-apr-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-478-llog-07-apr-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:24:35.163859+00:00,True,,,
gc-512-hess-02-jan-2016,data/raw/bsee/text/gc-512-hess-02-jan-2016.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-512-hess-02-jan-2016.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:24:54.017693+00:00,True,,,
gc-518-anadarko-nov-13-21,data/raw/bsee/text/gc-518-anadarko-nov-13-21.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-518-anadarko-nov-13-21.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:25:20.842821+00:00,True,,,
gc-608a-anadarko-08-may-2014,data/raw/bsee/text/gc-608a-anadarko-08-may-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-608a-anadarko-08-may-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:25:42.643107+00:00,True,,,
gc-609-bhp-20-dec-2020,data/raw/bsee/text/gc-609-bhp-20-dec-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-609-bhp-20-dec-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:26:22.201702+00:00,True,,,
gc-610-bhp-billiton-18-jan-2015,data/raw/bsee/text/gc-610-bhp-billiton-18-jan-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-610-bhp-billiton-18-jan-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:26:42.266391+00:00,True,,,
gc-610-bhp-billiton-25-jan-2015,data/raw/bsee/text/gc-610-bhp-billiton-25-jan-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-610-bhp-billiton-25-jan-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:26:59.857671+00:00,True,,,
gc-627-anadarko-11-apr-2017,data/raw/bsee/text/gc-627-anadarko-11-apr-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-627-anadarko-11-apr-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:29:31.067847+00:00,True,,,
gc-627-anadarko-26-may-2017,data/raw/bsee/text/gc-627-anadarko-26-may-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-627-anadarko-26-may-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:29:53.419241+00:00,True,,,
gc-640-chevron-07-aug-2016,data/raw/bsee/text/gc-640-chevron-07-aug-2016.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-640-chevron-07-aug-2016.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:30:15.746023+00:00,True,,,
gc-643-freeport-mcmoran-08-apr-2015,data/raw/bsee/text/gc-643-freeport-mcmoran-08-apr-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-643-freeport-mcmoran-08-apr-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:30:30.772034+00:00,True,,,
gc-645-27jun22,data/raw/bsee/text/gc-645-27jun22.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-645-27jun22.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:30:52.342864+00:00,True,,,
gc-645-anadarko-03-feb-2021,data/raw/bsee/text/gc-645-anadarko-03-feb-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-645-anadarko-03-feb-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:31:18.867529+00:00,True,,,
gc-645-anadarko-14-feb-2021,data/raw/bsee/text/gc-645-anadarko-14-feb-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-645-anadarko-14-feb-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:31:39.555792+00:00,True,,,
gc-645-anadarko-19may2018,data/raw/bsee/text/gc-645-anadarko-19may2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-645-anadarko-19may2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:32:05.655260+00:00,True,,,
gc-65-3aug19,data/raw/bsee/text/gc-65-3aug19.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-65-3aug19.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:32:16.587567+00:00,True,,,
gc-743-bp-07-nov-2015,data/raw/bsee/text/gc-743-bp-07-nov-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-743-bp-07-nov-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:32:41.573099+00:00,True,,,
gc-743-bp-15-jan-2021,data/raw/bsee/text/gc-743-bp-15-jan-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-743-bp-15-jan-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:33:15.383508+00:00,True,,,
gc-743-bp-e-and-p-08-jan-2015,data/raw/bsee/text/gc-743-bp-e-and-p-08-jan-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-743-bp-e-and-p-08-jan-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:33:33.247841+00:00,True,,,
gc-743-bp-expl-09-jun-2015,data/raw/bsee/text/gc-743-bp-expl-09-jun-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-743-bp-expl-09-jun-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:33:57.804503+00:00,True,,,
gc-782-bp-exploration-13-sep-2017,data/raw/bsee/text/gc-782-bp-exploration-13-sep-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-782-bp-exploration-13-sep-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:34:17.548709+00:00,True,,,
gc-821-bp-27-feb-2021,data/raw/bsee/text/gc-821-bp-27-feb-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-821-bp-27-feb-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:34:40.676121+00:00,True,,,
gc-825-bp-23-jan-2022,data/raw/bsee/text/gc-825-bp-23-jan-2022.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-825-bp-23-jan-2022.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:35:06.389748+00:00,True,,,
gc-825-bp-26-jan-2022-52522,data/raw/bsee/text/gc-825-bp-26-jan-2022-52522.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-825-bp-26-jan-2022-52522.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:35:27.849647+00:00,True,,,
gc-859-anadarko-02-nov-2014,data/raw/bsee/text/gc-859-anadarko-02-nov-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-859-anadarko-02-nov-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:35:50.981828+00:00,True,,,
gc-859-anadarko-10-feb-2017,data/raw/bsee/text/gc-859-anadarko-10-feb-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-859-anadarko-10-feb-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:36:08.183857+00:00,True,,,
gc-895-boe-28-oct-2020,data/raw/bsee/text/gc-895-boe-28-oct-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc-895-boe-28-oct-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:36:46.012782+00:00,True,,,
gc20205_chevron_13-sep-2022,data/raw/bsee/text/gc20205_chevron_13-sep-2022.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc20205_chevron_13-sep-2022.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:37:10.728384+00:00,True,,,
gc2043220murphy2017-feb-2025,data/raw/bsee/text/gc2043220murphy2017-feb-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc2043220murphy2017-feb-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:37:41.667944+00:00,True,,,
gc205842025-dec-202420signed20201020redacted,data/raw/bsee/text/gc205842025-dec-202420signed20201020redacted.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc205842025-dec-202420signed20201020redacted.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:38:08.480434+00:00,True,,,
gc2086820bp2008-may-2025,data/raw/bsee/text/gc2086820bp2008-may-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc2086820bp2008-may-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:38:34.126991+00:00,True,,,
gc243-walter-14jan2019,data/raw/bsee/text/gc243-walter-14jan2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc243-walter-14jan2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:38:57.785396+00:00,True,,,
gc282-talosert-9jan2019,data/raw/bsee/text/gc282-talosert-9jan2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc282-talosert-9jan2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:39:30.041007+00:00,True,,,
gc468-hess-06-sep-2018,data/raw/bsee/text/gc468-hess-06-sep-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc468-hess-06-sep-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:39:51.586163+00:00,True,,,
gc562-anadarko-11-sep-2016,data/raw/bsee/text/gc562-anadarko-11-sep-2016.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc562-anadarko-11-sep-2016.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:40:27.662920+00:00,True,,,
gc680-anadarko-21-mar-2017,data/raw/bsee/text/gc680-anadarko-21-mar-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc680-anadarko-21-mar-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:40:47.829319+00:00,True,,,
gc680-anadarko-27-december-2017,data/raw/bsee/text/gc680-anadarko-27-december-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc680-anadarko-27-december-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:41:12.135886+00:00,True,,,
gc680-anadarko-29-apr-2017,data/raw/bsee/text/gc680-anadarko-29-apr-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc680-anadarko-29-apr-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:41:29.656719+00:00,True,,,
gc683-anadarko-29oct2015,data/raw/bsee/text/gc683-anadarko-29oct2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc683-anadarko-29oct2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:41:57.949361+00:00,True,,,
gc787a-bp-08-may-2018,data/raw/bsee/text/gc787a-bp-08-may-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc787a-bp-08-may-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:42:26.963179+00:00,True,,,
gc807-chevron-11-dec-2016,data/raw/bsee/text/gc807-chevron-11-dec-2016.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gc807-chevron-11-dec-2016.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:42:43.976323+00:00,True,,,
gi-116-fieldwood-03dec2017,data/raw/bsee/text/gi-116-fieldwood-03dec2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gi-116-fieldwood-03dec2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:43:09.478953+00:00,True,,,
gi-22-energy-xxi-gom-llc-16jul2019,data/raw/bsee/text/gi-22-energy-xxi-gom-llc-16jul2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gi-22-energy-xxi-gom-llc-16jul2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:43:39.076015+00:00,True,,,
gi-43-26-jan-18-2010-final,data/raw/bsee/text/gi-43-26-jan-18-2010-final.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gi-43-26-jan-18-2010-final.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:44:14.990108+00:00,True,,,
gi-43ac-gom-shelf-18-aug-2021,data/raw/bsee/text/gi-43ac-gom-shelf-18-aug-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gi-43ac-gom-shelf-18-aug-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:44:29.663449+00:00,True,,,
gi-76-25-aug-2018,data/raw/bsee/text/gi-76-25-aug-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gi-76-25-aug-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:45:02.511380+00:00,True,,,
gi204720ap20gom20shelf2025-apr-2025,data/raw/bsee/text/gi204720ap20gom20shelf2025-apr-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/gi204720ap20gom20shelf2025-apr-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:45:57.880203+00:00,True,,,
hi-110-w-and-t-offshore-17-nov-2015,data/raw/bsee/text/hi-110-w-and-t-offshore-17-nov-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-110-w-and-t-offshore-17-nov-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:46:11.101504+00:00,True,,,
hi-110-wt-offshore-27-jun-2022,data/raw/bsee/text/hi-110-wt-offshore-27-jun-2022.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-110-wt-offshore-27-jun-2022.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:46:30.497927+00:00,True,,,
hi-131-castex-offshore-30-dec-2014,data/raw/bsee/text/hi-131-castex-offshore-30-dec-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-131-castex-offshore-30-dec-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:46:50.701922+00:00,True,,,
hi-154b-epl-oil-and-gas-22-jan-2015,data/raw/bsee/text/hi-154b-epl-oil-and-gas-22-jan-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-154b-epl-oil-and-gas-22-jan-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:47:15.499604+00:00,True,,,
hi-160-ja-mc-offshore-petroleum-04-aug-2015,data/raw/bsee/text/hi-160-ja-mc-offshore-petroleum-04-aug-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-160-ja-mc-offshore-petroleum-04-aug-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:47:34.304033+00:00,True,,,
hi-22-wt-offshore-11-apr-2018,data/raw/bsee/text/hi-22-wt-offshore-11-apr-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-22-wt-offshore-11-apr-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:47:56.782847+00:00,True,,,
hi-368-a-energy-xxi-05apr2018,data/raw/bsee/text/hi-368-a-energy-xxi-05apr2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-368-a-energy-xxi-05apr2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:48:20.281607+00:00,True,,,
hi-a-334-a-fieldwood-12-jun-2015,data/raw/bsee/text/hi-a-334-a-fieldwood-12-jun-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-a-334-a-fieldwood-12-jun-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:48:37.382109+00:00,True,,,
hi-a-368a-energy-xxi-06-aug-2014,data/raw/bsee/text/hi-a-368a-energy-xxi-06-aug-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-a-368a-energy-xxi-06-aug-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:48:56.748875+00:00,True,,,
hi-a-379-b-w-and-t-offshore-20-apr-2015,data/raw/bsee/text/hi-a-379-b-w-and-t-offshore-20-apr-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-a-379-b-w-and-t-offshore-20-apr-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:49:18.536232+00:00,True,,,
hi-a-379-b-w-t-offshore-03-jan-2014,data/raw/bsee/text/hi-a-379-b-w-t-offshore-03-jan-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-a-379-b-w-t-offshore-03-jan-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:49:39.205887+00:00,True,,,
hi-a-442-black-elk-energy-01-oct-2015,data/raw/bsee/text/hi-a-442-black-elk-energy-01-oct-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-a-442-black-elk-energy-01-oct-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:49:54.174450+00:00,True,,,
hi-a-446-fieldwood-energy-4-dec-2019,data/raw/bsee/text/hi-a-446-fieldwood-energy-4-dec-2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-a-446-fieldwood-energy-4-dec-2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:50:18.457367+00:00,True,,,
hi-a-536-c-mcmoran-oil-31-jul-2014,data/raw/bsee/text/hi-a-536-c-mcmoran-oil-31-jul-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-a-536-c-mcmoran-oil-31-jul-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:50:34.504586+00:00,True,,,
hi-a-537-b-mcmoran-oil-and-gas-12-jun-2015,data/raw/bsee/text/hi-a-537-b-mcmoran-oil-and-gas-12-jun-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-a-537-b-mcmoran-oil-and-gas-12-jun-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:51:06.251891+00:00,True,,,
hi-a-595d-24-mar-2014,data/raw/bsee/text/hi-a-595d-24-mar-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-a-595d-24-mar-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:51:26.349772+00:00,True,,,
hi-a531-mcmoran-06-jun-2014,data/raw/bsee/text/hi-a531-mcmoran-06-jun-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-a531-mcmoran-06-jun-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:51:43.497782+00:00,True,,,
hi-a547-arena-27-may-2015,data/raw/bsee/text/hi-a547-arena-27-may-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-a547-arena-27-may-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:51:59.989513+00:00,True,,,
hi-a547-arena-offshore-10-may-2015,data/raw/bsee/text/hi-a547-arena-offshore-10-may-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-a547-arena-offshore-10-may-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:52:25.506765+00:00,True,,,
hi-a582-chevron-16-mar-2015,data/raw/bsee/text/hi-a582-chevron-16-mar-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-a582-chevron-16-mar-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:52:49.120090+00:00,True,,,
hi-a595-fieldwood-08-nov-2016,data/raw/bsee/text/hi-a595-fieldwood-08-nov-2016.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi-a595-fieldwood-08-nov-2016.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:53:04.256992+00:00,True,,,
hi20a2037920w26t20offshore2004-sep-2023,data/raw/bsee/text/hi20a2037920w26t20offshore2004-sep-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi20a2037920w26t20offshore2004-sep-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:53:39.710885+00:00,True,,,
hi20a2038220apache20crane2002-jun-2023,data/raw/bsee/text/hi20a2038220apache20crane2002-jun-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi20a2038220apache20crane2002-jun-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:53:57.285119+00:00,True,,,
hi469-walter-6may2019,data/raw/bsee/text/hi469-walter-6may2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi469-walter-6may2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:54:17.105680+00:00,True,,,
hi474-panther-2oct2019,data/raw/bsee/text/hi474-panther-2oct2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi474-panther-2oct2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:54:40.258206+00:00,True,,,
hi_582_cox_operating_26-may-2022,data/raw/bsee/text/hi_582_cox_operating_26-may-2022.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/hi_582_cox_operating_26-may-2022.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:54:56.794046+00:00,True,,,
kc-10-chevron-08-jul-2014,data/raw/bsee/text/kc-10-chevron-08-jul-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/kc-10-chevron-08-jul-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:55:13.443697+00:00,True,,,
kc-10-chevron-14-oct-2014,data/raw/bsee/text/kc-10-chevron-14-oct-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/kc-10-chevron-14-oct-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:55:55.609059+00:00,True,,,
